longitude,latitude,value
-5.7500,51.1500,10.6322
-5.5833,51.1500,10.5997
-5.4167,51.1500,10.5503
-5.2500,51.1500,10.4847
-5.0833,51.1500,10.4036
-4.9167,51.1500,10.3052
-4.7500,51.1500,10.1882
-4.5833,51.1500,10.0548
-4.4167,51.1500,9.9033
-4.2500,51.1500,9.7229
1.4167,51.1500,7.5225
1.5833,51.1500,7.5041
1.7500,51.1500,7.4812
1.9167,51.1500,7.4633
2.0833,51.1500,7.4287
2.2500,51.1500,7.3890
2.4167,51.1500,7.3305
2.5833,51.1500,7.2688
2.7500,51.1500,7.2174
-11.2500,51.0500,10.7023
-11.0833,51.0500,10.6415
-10.9167,51.0500,10.5706
-10.7500,51.0500,10.4929
-10.5833,51.0500,10.4139
-10.4167,51.0500,10.3353
-10.2500,51.0500,10.2605
-10.0833,51.0500,10.1927
-9.9167,51.0500,10.1346
-9.7500,51.0500,10.0885
-9.5833,51.0500,10.0571
-9.4167,51.0500,10.0405
-9.2500,51.0500,10.0364
-9.0833,51.0500,10.0410
-8.9167,51.0500,10.0519
-8.7500,51.0500,10.0685
-8.5833,51.0500,10.0912
-8.4167,51.0500,10.1202
-8.2500,51.0500,10.1550
-8.0833,51.0500,10.1958
-7.9167,51.0500,10.2420
-7.7500,51.0500,10.2935
-7.5833,51.0500,10.3483
-7.4167,51.0500,10.4048
-7.2500,51.0500,10.4607
-7.0833,51.0500,10.5140
-6.9167,51.0500,10.5630
-6.7500,51.0500,10.6062
-6.5833,51.0500,10.6422
-6.4167,51.0500,10.6698
-6.2500,51.0500,10.6874
-6.0833,51.0500,10.6944
-5.9167,51.0500,10.6898
-5.7500,51.0500,10.6727
-5.5833,51.0500,10.6417
-5.4167,51.0500,10.5964
-5.2500,51.0500,10.5377
-5.0833,51.0500,10.4607
-4.9167,51.0500,10.3732
-4.7500,51.0500,10.2639
-4.5833,51.0500,10.1359
-4.4167,51.0500,9.9860
-4.2500,51.0500,9.8051
1.0833,51.0500,7.7082
1.2500,51.0500,7.6676
1.4167,51.0500,7.6327
1.5833,51.0500,7.5962
1.7500,51.0500,7.5564
1.9167,51.0500,7.5204
2.0833,51.0500,7.4655
2.2500,51.0500,7.4086
2.4167,51.0500,7.3346
-11.2500,50.9500,10.7455
-11.0833,50.9500,10.6845
-10.9167,50.9500,10.6128
-10.7500,50.9500,10.5336
-10.5833,50.9500,10.4511
-10.4167,50.9500,10.3686
-10.2500,50.9500,10.2895
-10.0833,50.9500,10.2173
-9.9167,50.9500,10.1549
-9.7500,50.9500,10.1047
-9.5833,50.9500,10.0694
-9.4167,50.9500,10.0488
-9.2500,50.9500,10.0410
-9.0833,50.9500,10.0422
-8.9167,50.9500,10.0502
-8.7500,50.9500,10.0643
-8.5833,50.9500,10.0850
-8.4167,50.9500,10.1124
-8.2500,50.9500,10.1463
-8.0833,50.9500,10.1868
-7.9167,50.9500,10.2336
-7.7500,50.9500,10.2858
-7.5833,50.9500,10.3423
-7.4167,50.9500,10.4012
-7.2500,50.9500,10.4603
-7.0833,50.9500,10.5172
-6.9167,50.9500,10.5702
-6.7500,50.9500,10.6178
-6.5833,50.9500,10.6585
-6.4167,50.9500,10.6910
-6.2500,50.9500,10.7138
-6.0833,50.9500,10.7260
-5.9167,50.9500,10.7266
-5.7500,50.9500,10.7139
-5.5833,50.9500,10.6871
-5.4167,50.9500,10.6470
-5.2500,50.9500,10.5958
-5.0833,50.9500,10.5238
-4.9167,50.9500,10.4458
-4.7500,50.9500,10.3480
-4.5833,50.9500,10.2259
1.0833,50.9500,7.8442
1.2500,50.9500,7.7934
1.4167,50.9500,7.7469
1.5833,50.9500,7.6975
1.7500,50.9500,7.6444
-11.2500,50.8500,10.7902
-11.0833,50.8500,10.7288
-10.9167,50.8500,10.6562
-10.7500,50.8500,10.5755
-10.5833,50.8500,10.4911
-10.4167,50.8500,10.4058
-10.2500,50.8500,10.3235
-10.0833,50.8500,10.2474
-9.9167,50.8500,10.1806
-9.7500,50.8500,10.1257
-9.5833,50.8500,10.0857
-9.4167,50.8500,10.0607
-9.2500,50.8500,10.0488
-9.0833,50.8500,10.0468
-8.9167,50.8500,10.0521
-8.7500,50.8500,10.0639
-8.5833,50.8500,10.0825
-8.4167,50.8500,10.1081
-8.2500,50.8500,10.1408
-8.0833,50.8500,10.1805
-7.9167,50.8500,10.2268
-7.7500,50.8500,10.2793
-7.5833,50.8500,10.3366
-7.4167,50.8500,10.3972
-7.2500,50.8500,10.4586
-7.0833,50.8500,10.5186
-6.9167,50.8500,10.5752
-6.7500,50.8500,10.6268
-6.5833,50.8500,10.6719
-6.4167,50.8500,10.7091
-6.2500,50.8500,10.7371
-6.0833,50.8500,10.7547
-5.9167,50.8500,10.7601
-5.7500,50.8500,10.7521
-5.5833,50.8500,10.7298
-5.4167,50.8500,10.6953
-5.2500,50.8500,10.6518
-5.0833,50.8500,10.5904
-4.9167,50.8500,10.5246
-4.7500,50.8500,10.4421
-4.5833,50.8500,10.3384
0.7500,50.8500,8.0652
0.9167,50.8500,8.0064
1.0833,50.8500,7.9493
1.2500,50.8500,7.8970
1.4167,50.8500,7.8469
1.5833,50.8500,7.7921
-11.0833,50.7500,10.7743
-10.9167,50.7500,10.7008
-10.7500,50.7500,10.6186
-10.5833,50.7500,10.5320
-10.4167,50.7500,10.4442
-10.2500,50.7500,10.3586
-10.0833,50.7500,10.2787
-9.9167,50.7500,10.2076
-9.7500,50.7500,10.1482
-9.5833,50.7500,10.1036
-9.4167,50.7500,10.0744
-9.2500,50.7500,10.0586
-9.0833,50.7500,10.0536
-8.9167,50.7500,10.0565
-8.7500,50.7500,10.0662
-8.5833,50.7500,10.0831
-8.4167,50.7500,10.1072
-8.2500,50.7500,10.1386
-8.0833,50.7500,10.1773
-7.9167,50.7500,10.2229
-7.7500,50.7500,10.2749
-7.5833,50.7500,10.3323
-7.4167,50.7500,10.3937
-7.2500,50.7500,10.4567
-7.0833,50.7500,10.5189
-6.9167,50.7500,10.5785
-6.7500,50.7500,10.6335
-6.5833,50.7500,10.6826
-6.4167,50.7500,10.7243
-6.2500,50.7500,10.7571
-6.0833,50.7500,10.7795
-5.9167,50.7500,10.7896
-5.7500,50.7500,10.7865
-5.5833,50.7500,10.7695
-5.4167,50.7500,10.7414
-5.2500,50.7500,10.7068
-5.0833,50.7500,10.6578
-4.9167,50.7500,10.6080
-4.7500,50.7500,10.5480
-1.0833,50.7500,9.1600
-0.9167,50.7500,8.8767
-0.7500,50.7500,8.7746
-0.5833,50.7500,8.6948
-0.4167,50.7500,8.6130
-0.2500,50.7500,8.5357
-0.0833,50.7500,8.4509
0.0833,50.7500,8.3768
0.4167,50.7500,8.3786
0.5833,50.7500,8.1821
0.7500,50.7500,8.1197
0.9167,50.7500,8.0677
1.0833,50.7500,8.0151
1.2500,50.7500,7.9655
1.4167,50.7500,7.9175
1.5833,50.7500,7.8644
-11.0833,50.6500,10.8204
-10.9167,50.6500,10.7458
-10.7500,50.6500,10.6621
-10.5833,50.6500,10.5737
-10.4167,50.6500,10.4833
-10.2500,50.6500,10.3947
-10.0833,50.6500,10.3113
-9.9167,50.6500,10.2363
-9.7500,50.6500,10.1728
-9.5833,50.6500,10.1241
-9.4167,50.6500,10.0909
-9.2500,50.6500,10.0715
-9.0833,50.6500,10.0637
-8.9167,50.6500,10.0643
-8.7500,50.6500,10.0723
-8.5833,50.6500,10.0875
-8.4167,50.6500,10.1102
-8.2500,50.6500,10.1404
-8.0833,50.6500,10.1779
-7.9167,50.6500,10.2225
-7.7500,50.6500,10.2737
-7.5833,50.6500,10.3305
-7.4167,50.6500,10.3918
-7.2500,50.6500,10.4554
-7.0833,50.6500,10.5192
-6.9167,50.6500,10.5809
-6.7500,50.6500,10.6388
-6.5833,50.6500,10.6913
-6.4167,50.6500,10.7361
-6.2500,50.6500,10.7728
-6.0833,50.6500,10.7993
-5.9167,50.6500,10.8143
-5.7500,50.6500,10.8163
-5.5833,50.6500,10.8050
-5.4167,50.6500,10.7841
-5.2500,50.6500,10.7587
-5.0833,50.6500,10.7226
-4.9167,50.6500,10.6895
-4.7500,50.6500,10.6537
-3.2500,50.6500,10.3583
-3.0833,50.6500,10.3088
-2.9167,50.6500,10.2622
-2.7500,50.6500,10.1940
-1.9167,50.6500,9.5601
-1.7500,50.6500,9.4702
-1.0833,50.6500,9.1634
-0.9167,50.6500,8.9111
-0.7500,50.6500,8.8089
-0.5833,50.6500,8.7265
-0.4167,50.6500,8.6432
-0.2500,50.6500,8.5642
-0.0833,50.6500,8.4807
0.0833,50.6500,8.4071
0.2500,50.6500,8.4965
0.4167,50.6500,8.3789
0.5833,50.6500,8.2581
0.7500,50.6500,8.1644
0.9167,50.6500,8.1184
1.0833,50.6500,8.0707
1.2500,50.6500,8.0257
1.4167,50.6500,7.9824
1.5833,50.6500,7.9351
-10.9167,50.5500,10.7908
-10.7500,50.5500,10.7056
-10.5833,50.5500,10.6153
-10.4167,50.5500,10.5227
-10.2500,50.5500,10.4313
-10.0833,50.5500,10.3448
-9.9167,50.5500,10.2663
-9.7500,50.5500,10.1993
-9.5833,50.5500,10.1471
-9.4167,50.5500,10.1104
-9.2500,50.5500,10.0878
-9.0833,50.5500,10.0774
-8.9167,50.5500,10.0761
-8.7500,50.5500,10.0825
-8.5833,50.5500,10.0964
-8.4167,50.5500,10.1179
-8.2500,50.5500,10.1470
-8.0833,50.5500,10.1834
-7.9167,50.5500,10.2268
-7.7500,50.5500,10.2767
-7.5833,50.5500,10.3322
-7.4167,50.5500,10.3926
-7.2500,50.5500,10.4559
-7.0833,50.5500,10.5201
-6.9167,50.5500,10.5833
-6.7500,50.5500,10.6431
-6.5833,50.5500,10.6981
-6.4167,50.5500,10.7453
-6.2500,50.5500,10.7855
-6.0833,50.5500,10.8158
-5.9167,50.5500,10.8354
-5.7500,50.5500,10.8428
-5.5833,50.5500,10.8378
-5.4167,50.5500,10.8244
-5.2500,50.5500,10.8077
-5.0833,50.5500,10.7837
-4.9167,50.5500,10.7605
-3.4167,50.5500,10.4633
-3.2500,50.5500,10.4107
-3.0833,50.5500,10.3553
-2.9167,50.5500,10.3020
-2.7500,50.5500,10.2290
-2.5833,50.5500,10.1415
-2.4167,50.5500,9.8361
-2.2500,50.5500,9.7498
-1.9167,50.5500,9.5671
-1.7500,50.5500,9.4768
-1.5833,50.5500,9.3930
-1.4167,50.5500,9.3126
-1.2500,50.5500,9.2349
-1.0833,50.5500,9.1636
-0.9167,50.5500,8.9432
-0.7500,50.5500,8.8417
-0.5833,50.5500,8.7579
-0.4167,50.5500,8.6744
-0.2500,50.5500,8.5946
-0.0833,50.5500,8.5130
0.0833,50.5500,8.4406
0.2500,50.5500,8.4905
0.4167,50.5500,8.3737
0.5833,50.5500,8.2576
0.7500,50.5500,8.1514
0.9167,50.5500,8.0668
1.0833,50.5500,7.9899
1.2500,50.5500,7.9250
1.4167,50.5500,7.8639
1.5833,50.5500,8.0025
-10.9167,50.4500,10.8346
-10.7500,50.4500,10.7482
-10.5833,50.4500,10.6563
-10.4167,50.4500,10.5617
-10.2500,50.4500,10.4681
-10.0833,50.4500,10.3789
-9.9167,50.4500,10.2977
-9.7500,50.4500,10.2277
-9.5833,50.4500,10.1726
-9.4167,50.4500,10.1330
-9.2500,50.4500,10.1076
-9.0833,50.4500,10.0948
-8.9167,50.4500,10.0919
-8.7500,50.4500,10.0970
-8.5833,50.4500,10.1100
-8.4167,50.4500,10.1306
-8.2500,50.4500,10.1587
-8.0833,50.4500,10.1941
-7.9167,50.4500,10.2363
-7.7500,50.4500,10.2846
-7.5833,50.4500,10.3383
-7.4167,50.4500,10.3970
-7.2500,50.4500,10.4589
-7.0833,50.4500,10.5226
-6.9167,50.4500,10.5861
-6.7500,50.4500,10.6469
-6.5833,50.4500,10.7036
-6.4167,50.4500,10.7526
-6.2500,50.4500,10.7957
-6.0833,50.4500,10.8289
-5.9167,50.4500,10.8529
-5.7500,50.4500,10.8654
-5.5833,50.4500,10.8664
-5.4167,50.4500,10.8600
-5.2500,50.4500,10.8506
-5.0833,50.4500,10.8361
-3.4167,50.4500,10.5183
-3.2500,50.4500,10.4590
-3.0833,50.4500,10.4004
-2.9167,50.4500,10.3421
-2.7500,50.4500,10.2659
-2.5833,50.4500,10.1758
-2.4167,50.4500,10.0769
-2.2500,50.4500,9.7641
-2.0833,50.4500,9.6733
-1.9167,50.4500,9.5764
-1.7500,50.4500,9.4842
-1.5833,50.4500,9.3976
-1.4167,50.4500,9.3142
-1.2500,50.4500,9.2336
-1.0833,50.4500,9.1592
-0.9167,50.4500,8.9751
-0.7500,50.4500,8.8740
-0.5833,50.4500,8.7892
-0.4167,50.4500,8.7062
-0.2500,50.4500,8.6263
-0.0833,50.4500,8.5470
0.0833,50.4500,8.4760
0.2500,50.4500,8.4798
0.4167,50.4500,8.3681
0.5833,50.4500,8.2564
0.7500,50.4500,8.1545
0.9167,50.4500,8.0713
1.0833,50.4500,7.9942
1.2500,50.4500,7.9284
1.4167,50.4500,7.8672
1.5833,50.4500,7.8169
-10.9167,50.3500,10.8759
-10.7500,50.3500,10.7888
-10.5833,50.3500,10.6959
-10.4167,50.3500,10.5999
-10.2500,50.3500,10.5047
-10.0833,50.3500,10.4135
-9.9167,50.3500,10.3303
-9.7500,50.3500,10.2582
-9.5833,50.3500,10.2008
-9.4167,50.3500,10.1588
-9.2500,50.3500,10.1311
-9.0833,50.3500,10.1164
-8.9167,50.3500,10.1119
-8.7500,50.3500,10.1161
-8.5833,50.3500,10.1284
-8.4167,50.3500,10.1483
-8.2500,50.3500,10.1757
-8.0833,50.3500,10.2101
-7.9167,50.3500,10.2511
-7.7500,50.3500,10.2977
-7.5833,50.3500,10.3494
-7.4167,50.3500,10.4057
-7.2500,50.3500,10.4654
-7.0833,50.3500,10.5275
-6.9167,50.3500,10.5903
-6.7500,50.3500,10.6510
-6.5833,50.3500,10.7083
-6.4167,50.3500,10.7582
-6.2500,50.3500,10.8031
-6.0833,50.3500,10.8387
-5.9167,50.3500,10.8661
-5.7500,50.3500,10.8830
-5.5833,50.3500,10.8895
-5.4167,50.3500,10.8890
-5.2500,50.3500,10.8826
-4.2500,50.3500,10.7853
-3.5833,50.3500,10.6152
-3.4167,50.3500,10.5625
-3.2500,50.3500,10.5044
-3.0833,50.3500,10.4445
-2.9167,50.3500,10.3830
-2.7500,50.3500,10.3048
-2.5833,50.3500,10.2128
-2.4167,50.3500,10.1115
-2.2500,50.3500,9.9995
-2.0833,50.3500,9.6868
-1.9167,50.3500,9.5870
-1.7500,50.3500,9.4915
-1.5833,50.3500,9.4006
-1.4167,50.3500,9.3130
-1.2500,50.3500,9.2283
-1.0833,50.3500,9.1496
-0.9167,50.3500,9.0073
-0.7500,50.3500,8.9068
-0.5833,50.3500,8.8213
-0.4167,50.3500,8.7389
-0.2500,50.3500,8.6591
-0.0833,50.3500,8.5814
0.0833,50.3500,8.5114
0.2500,50.3500,8.4729
0.4167,50.3500,8.3656
0.5833,50.3500,8.2574
0.7500,50.3500,8.1586
0.9167,50.3500,8.0756
1.0833,50.3500,7.9954
1.2500,50.3500,7.9246
1.4167,50.3500,7.8593
-11.0833,50.2500,10.9911
-10.9167,50.2500,10.9139
-10.7500,50.2500,10.8265
-10.5833,50.2500,10.7331
-10.4167,50.2500,10.6365
-10.2500,50.2500,10.5406
-10.0833,50.2500,10.4484
-9.9167,50.2500,10.3640
-9.7500,50.2500,10.2907
-9.5833,50.2500,10.2319
-9.4167,50.2500,10.1883
-9.2500,50.2500,10.1590
-9.0833,50.2500,10.1425
-8.9167,50.2500,10.1368
-8.7500,50.2500,10.1402
-8.5833,50.2500,10.1520
-8.4167,50.2500,10.1715
-8.2500,50.2500,10.1984
-8.0833,50.2500,10.2319
-7.9167,50.2500,10.2715
-7.7500,50.2500,10.3163
-7.5833,50.2500,10.3656
-7.4167,50.2500,10.4190
-7.2500,50.2500,10.4758
-7.0833,50.2500,10.5353
-6.9167,50.2500,10.5962
-6.7500,50.2500,10.6557
-6.5833,50.2500,10.7124
-6.4167,50.2500,10.7621
-6.2500,50.2500,10.8077
-6.0833,50.2500,10.8445
-5.9167,50.2500,10.8743
-5.7500,50.2500,10.8947
-5.5833,50.2500,10.9054
-5.4167,50.2500,10.9092
-4.7500,50.2500,10.8636
-4.5833,50.2500,10.8492
-4.4167,50.2500,10.8309
-4.2500,50.2500,10.8059
-4.0833,50.2500,10.7730
-3.9167,50.2500,10.7381
-3.7500,50.2500,10.6984
-3.5833,50.2500,10.6512
-3.4167,50.2500,10.6023
-3.2500,50.2500,10.5468
-3.0833,50.2500,10.4871
-2.9167,50.2500,10.4239
-2.7500,50.2500,10.3447
-2.5833,50.2500,10.2516
-2.4167,50.2500,10.1482
-2.2500,50.2500,10.0336
-2.0833,50.2500,9.7022
-1.9167,50.2500,9.5987
-1.7500,50.2500,9.4985
-1.5833,50.2500,9.4023
-1.4167,50.2500,9.3090
-1.2500,50.2500,9.2192
-1.0833,50.2500,9.1352
-0.9167,50.2500,9.0358
-0.7500,50.2500,8.9357
-0.5833,50.2500,8.8502
-0.4167,50.2500,8.7689
-0.2500,50.2500,8.6897
-0.0833,50.2500,8.6151
0.0833,50.2500,8.5478
0.2500,50.2500,8.4655
0.4167,50.2500,8.3624
0.5833,50.2500,8.2572
0.7500,50.2500,8.1604
0.9167,50.2500,8.0748
1.0833,50.2500,7.9896
1.2500,50.2500,7.7035
1.4167,50.2500,7.6078
-11.0833,50.1500,11.0253
-10.9167,50.1500,10.9483
-10.7500,50.1500,10.8614
-10.5833,50.1500,10.7683
-10.4167,50.1500,10.6719
-10.2500,50.1500,10.5760
-10.0833,50.1500,10.4837
-9.9167,50.1500,10.3992
-9.7500,50.1500,10.3256
-9.5833,50.1500,10.2664
-9.4167,50.1500,10.2219
-9.2500,50.1500,10.1914
-9.0833,50.1500,10.1738
-8.9167,50.1500,10.1672
-8.7500,50.1500,10.1700
-8.5833,50.1500,10.1815
-8.4167,50.1500,10.2007
-8.2500,50.1500,10.2271
-8.0833,50.1500,10.2597
-7.9167,50.1500,10.2979
-7.7500,50.1500,10.3405
-7.5833,50.1500,10.3870
-7.4167,50.1500,10.4372
-7.2500,50.1500,10.4902
-7.0833,50.1500,10.5463
-6.9167,50.1500,10.6042
-6.7500,50.1500,10.6614
-6.5833,50.1500,10.7165
-6.4167,50.1500,10.7651
-6.2500,50.1500,10.8104
-6.0833,50.1500,10.8474
-5.9167,50.1500,10.8786
-5.7500,50.1500,10.9010
-5.0833,50.1500,10.9032
-4.9167,50.1500,10.8884
-4.7500,50.1500,10.8720
-4.5833,50.1500,10.8566
-4.4167,50.1500,10.8381
-4.2500,50.1500,10.8154
-4.0833,50.1500,10.7869
-3.9167,50.1500,10.7570
-3.7500,50.1500,10.7230
-3.5833,50.1500,10.6824
-3.4167,50.1500,10.6381
-3.2500,50.1500,10.5864
-3.0833,50.1500,10.5284
-2.9167,50.1500,10.4646
-2.7500,50.1500,10.3851
-2.5833,50.1500,10.2928
-2.4167,50.1500,10.1876
-2.2500,50.1500,10.0722
-2.0833,50.1500,9.9486
-1.9167,50.1500,9.6140
-1.7500,50.1500,9.5081
-1.5833,50.1500,9.4052
-1.4167,50.1500,9.3048
-1.2500,50.1500,9.2079
-1.0833,50.1500,9.1167
-0.9167,50.1500,9.0721
-0.7500,50.1500,8.9761
-0.5833,50.1500,8.8903
-0.4167,50.1500,8.8122
-0.2500,50.1500,8.7336
-0.0833,50.1500,8.6603
0.0833,50.1500,8.5938
0.2500,50.1500,8.4505
0.4167,50.1500,8.3516
0.5833,50.1500,8.2497
0.7500,50.1500,8.1555
0.9167,50.1500,8.0685
1.0833,50.1500,7.7605
1.2500,50.1500,7.6528
1.4167,50.1500,7.5534
-11.0833,50.0500,11.0548
-10.9167,50.0500,10.9788
-10.7500,50.0500,10.8931
-10.5833,50.0500,10.8013
-10.4167,50.0500,10.7061
-10.2500,50.0500,10.6114
-10.0833,50.0500,10.5201
-9.9167,50.0500,10.4365
-9.7500,50.0500,10.3637
-9.5833,50.0500,10.3048
-9.4167,50.0500,10.2602
-9.2500,50.0500,10.2292
-9.0833,50.0500,10.2109
-8.9167,50.0500,10.2036
-8.7500,50.0500,10.2060
-8.5833,50.0500,10.2173
-8.4167,50.0500,10.2361
-8.2500,50.0500,10.2619
-8.0833,50.0500,10.2934
-7.9167,50.0500,10.3298
-7.7500,50.0500,10.3700
-7.5833,50.0500,10.4135
-7.4167,50.0500,10.4599
-7.2500,50.0500,10.5087
-7.0833,50.0500,10.5605
-6.9167,50.0500,10.6146
-6.7500,50.0500,10.6686
-6.5833,50.0500,10.7210
-6.4167,50.0500,10.7676
-6.2500,50.0500,10.8116
-6.0833,50.0500,10.8480
-5.9167,50.0500,10.8792
-5.7500,50.0500,10.9026
-5.4167,50.0500,10.9230
-5.0833,50.0500,10.9064
-4.9167,50.0500,10.8912
-4.7500,50.0500,10.8745
-4.5833,50.0500,10.8588
-4.4167,50.0500,10.8409
-4.2500,50.0500,10.8208
-4.0833,50.0500,10.7986
-3.9167,50.0500,10.7758
-3.7500,50.0500,10.7499
-3.5833,50.0500,10.7182
-3.4167,50.0500,10.6799
-3.2500,50.0500,10.6325
-3.0833,50.0500,10.5760
-2.9167,50.0500,10.5110
-2.7500,50.0500,10.4314
-2.5833,50.0500,10.3411
-2.4167,50.0500,10.2346
-2.2500,50.0500,10.1177
-2.0833,50.0500,9.9895
-1.9167,50.0500,9.6309
-1.7500,50.0500,9.5163
-1.5833,50.0500,9.4024
-1.4167,50.0500,9.2909
-1.2500,50.0500,9.1835
-1.0833,50.0500,9.0835
-0.9167,50.0500,8.9884
-0.7500,50.0500,8.9971
-0.5833,50.0500,8.9149
-0.4167,50.0500,8.8415
-0.2500,50.0500,8.7649
-0.0833,50.0500,8.6946
0.0833,50.0500,8.6309
0.2500,50.0500,8.4308
0.4167,50.0500,8.3379
0.5833,50.0500,8.2409
0.7500,50.0500,8.1506
0.9167,50.0500,7.8368
1.0833,50.0500,7.7186
1.2500,50.0500,7.6070
-11.0833,49.9500,11.0794
-10.9167,49.9500,11.0053
-10.7500,49.9500,10.9220
-10.5833,49.9500,10.8326
-10.4167,49.9500,10.7398
-10.2500,49.9500,10.6474
-10.0833,49.9500,10.5582
-9.9167,49.9500,10.4765
-9.7500,49.9500,10.4052
-9.5833,49.9500,10.3475
-9.4167,49.9500,10.3034
-9.2500,49.9500,10.2725
-9.0833,49.9500,10.2539
-8.9167,49.9500,10.2463
-8.7500,49.9500,10.2484
-8.5833,49.9500,10.2593
-8.4167,49.9500,10.2777
-8.2500,49.9500,10.3026
-8.0833,49.9500,10.3328
-7.9167,49.9500,10.3671
-7.7500,49.9500,10.4045
-7.5833,49.9500,10.4445
-7.4167,49.9500,10.4868
-7.2500,49.9500,10.5309
-7.0833,49.9500,10.5779
-6.9167,49.9500,10.6273
-6.7500,49.9500,10.6772
-6.5833,49.9500,10.7260
-6.4167,49.9500,10.7699
-6.2500,49.9500,10.8118
-6.0833,49.9500,10.8467
-5.9167,49.9500,10.8772
-5.7500,49.9500,10.9004
-5.5833,49.9500,10.9152
-5.4167,49.9500,10.9207
-5.0833,49.9500,10.9042
-4.9167,49.9500,10.8890
-4.7500,49.9500,10.8726
-4.5833,49.9500,10.8574
-4.4167,49.9500,10.8406
-4.2500,49.9500,10.8245
-4.0833,49.9500,10.8072
-3.9167,49.9500,10.7898
-3.7500,49.9500,10.7702
-3.5833,49.9500,10.7455
-3.4167,49.9500,10.7143
-3.2500,49.9500,10.6724
-3.0833,49.9500,10.6195
-2.9167,49.9500,10.5536
-2.7500,49.9500,10.4729
-2.5833,49.9500,10.3839
-2.4167,49.9500,10.2779
-2.2500,49.9500,10.1619
-2.0833,49.9500,10.0324
-1.9167,49.9500,9.8918
-1.7500,49.9500,9.5229
-1.5833,49.9500,9.3971
-1.4167,49.9500,9.2705
-1.2500,49.9500,9.1498
-1.0833,49.9500,9.0379
-0.9167,49.9500,8.9351
-0.7500,49.9500,8.8492
-0.5833,49.9500,8.9233
-0.4167,49.9500,8.8560
-0.2500,49.9500,8.7841
-0.0833,49.9500,8.7181
0.0833,49.9500,8.4895
0.2500,49.9500,8.4084
0.4167,49.9500,8.3243
0.5833,49.9500,8.2350
0.7500,49.9500,7.9252
0.9167,49.9500,7.8066
1.0833,49.9500,7.6849
-11.0833,49.8500,11.0995
-10.9167,49.8500,11.0282
-10.7500,49.8500,10.9484
-10.5833,49.8500,10.8625
-10.4167,49.8500,10.7732
-10.2500,49.8500,10.6842
-10.0833,49.8500,10.5981
-9.9167,49.8500,10.5191
-9.7500,49.8500,10.4503
-9.5833,49.8500,10.3944
-9.4167,49.8500,10.3515
-9.2500,49.8500,10.3211
-9.0833,49.8500,10.3027
-8.9167,49.8500,10.2949
-8.7500,49.8500,10.2968
-8.5833,49.8500,10.3075
-8.4167,49.8500,10.3252
-8.2500,49.8500,10.3492
-8.0833,49.8500,10.3777
-7.9167,49.8500,10.4096
-7.7500,49.8500,10.4438
-7.5833,49.8500,10.4800
-7.4167,49.8500,10.5177
-7.2500,49.8500,10.5567
-7.0833,49.8500,10.5982
-6.9167,49.8500,10.6423
-6.7500,49.8500,10.6872
-6.5833,49.8500,10.7316
-6.4167,49.8500,10.7721
-6.2500,49.8500,10.8111
-6.0833,49.8500,10.8440
-5.9167,49.8500,10.8731
-5.7500,49.8500,10.8954
-5.5833,49.8500,10.9099
-5.4167,49.8500,10.9153
-5.2500,49.8500,10.9113
-5.0833,49.8500,10.8999
-4.9167,49.8500,10.8854
-4.7500,49.8500,10.8698
-4.5833,49.8500,10.8552
-4.4167,49.8500,10.8396
-4.2500,49.8500,10.8262
-4.0833,49.8500,10.8123
-3.9167,49.8500,10.7987
-3.7500,49.8500,10.7837
-3.5833,49.8500,10.7638
-3.4167,49.8500,10.7376
-3.2500,49.8500,10.6996
-3.0833,49.8500,10.6491
-2.9167,49.8500,10.5841
-2.7500,49.8500,10.5025
-2.5833,49.8500,10.4162
-2.4167,49.8500,10.3124
-2.2500,49.8500,10.1992
-2.0833,49.8500,10.0697
-1.9167,49.8500,9.9260
-1.7500,49.8500,9.5387
-1.5833,49.8500,9.3976
-1.4167,49.8500,9.2548
-1.2500,49.8500,9.1186
-1.0833,49.8500,8.9938
-0.9167,49.8500,8.8814
-0.7500,49.8500,8.7949
-0.5833,49.8500,8.7192
-0.4167,49.8500,8.6550
-0.2500,49.8500,8.8003
-0.0833,49.8500,8.5255
0.0833,49.8500,8.4611
0.2500,49.8500,8.3901
0.4167,49.8500,8.1177
-11.2500,49.7500,11.1743
-11.0833,49.7500,11.1162
-10.9167,49.7500,11.0487
-10.7500,49.7500,10.9733
-10.5833,49.7500,10.8921
-10.4167,49.7500,10.8073
-10.2500,49.7500,10.7226
-10.0833,49.7500,10.6405
-9.9167,49.7500,10.5650
-9.7500,49.7500,10.4994
-9.5833,49.7500,10.4459
-9.4167,49.7500,10.4046
-9.2500,49.7500,10.3753
-9.0833,49.7500,10.3574
-8.9167,49.7500,10.3497
-8.7500,49.7500,10.3514
-8.5833,49.7500,10.3617
-8.4167,49.7500,10.3786
-8.2500,49.7500,10.4012
-8.0833,49.7500,10.4276
-7.9167,49.7500,10.4567
-7.7500,49.7500,10.4873
-7.5833,49.7500,10.5193
-7.4167,49.7500,10.5521
-7.2500,49.7500,10.5856
-7.0833,49.7500,10.6212
-6.9167,49.7500,10.6593
-6.7500,49.7500,10.6985
-6.5833,49.7500,10.7377
-6.4167,49.7500,10.7741
-6.2500,49.7500,10.8095
-6.0833,49.7500,10.8398
-5.9167,49.7500,10.8671
-5.7500,49.7500,10.8884
-5.5833,49.7500,10.9023
-5.4167,49.7500,10.9078
-5.2500,49.7500,10.9046
